case_id,dataset,task_id,sample_idx,model,raw_pass,healed_pass,raw_error,healed_error,raw_path,healed_path,normalized_diff_path,pairing_status,raw_failure_stage,healed_failure_stage,raw_error_type,healed_error_type,healer_triggered,rules_triggered,code_changed,rollback,root_cause,failure_layer,eligibility,unique_fix,needs_semantic_reasoning,needs_reference_answer,why_fail_to_fail,recommended_action,evidence_notes,classification_confidence
qwen8b_mbpp_Mbpp_559__s0,mbpp,Mbpp/559,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_559__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_559__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_572__s0,mbpp,Mbpp/572,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_572__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_572__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_576__s0,mbpp,Mbpp/576,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_576__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_576__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_576__s0.normalized.diff,complete,plus,plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=pass,plus=fail -> fail: base=pass,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_577__s0,mbpp,Mbpp/577,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_577__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_577__s0.py,,complete,plus,plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=plus (raw_error='fail: base=pass,plus=fail', healed_error='fail: base=pass,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_581__s0,mbpp,Mbpp/581,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_581__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_581__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_581__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_589__s0,mbpp,Mbpp/589,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_589__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_589__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_589__s0.normalized.diff,complete,plus,plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=pass,plus=fail -> fail: base=pass,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_590__s0,mbpp,Mbpp/590,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_590__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_590__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_590__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_593__s0,mbpp,Mbpp/593,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_593__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_593__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_593__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_597__s0,mbpp,Mbpp/597,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_597__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_597__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_597__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer removed a referenced import (or fence+import) while leaving call-sites that depend on that name, producing NameError / base regression risk.",healer_ast,eligible,true,false,false,wrong_transformation,AST/fence cleanup must retain imports whose names are still referenced in the module body,"raw import/fence lines=['import bisect']; healed imports=[]; official fail: base=fail,plus=fail -> fail: base=fail,plus=fail.",high
qwen8b_mbpp_Mbpp_6__s0,mbpp,Mbpp/6,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_6__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_6__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_6__s0.normalized.diff,complete,plus,base+plus,fail,fail,true,ast,true,false,"Healer AST rewrite corrupted bitwise XOR operator `^` into exponentiation `**`, altering operator semantics and worsening official stage from base=pass to base=fail.",healer_ast,eligible,true,false,false,wrong_transformation,fix Healer AST pretty-printer / unparser so BitXor (`^`) is never emitted as `**`; regression-test on bitwise benchmarks,raw source contains `^`; healed source replaces those uses with `**` (case=qwen8b_mbpp_Mbpp_6__s0). Diff is local operator rewrite only.,high
qwen8b_mbpp_Mbpp_602__s0,mbpp,Mbpp/602,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_602__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_602__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_602__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_603__s0,mbpp,Mbpp/603,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_603__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_603__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_607__s0,mbpp,Mbpp/607,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_607__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_607__s0.py,,complete,plus,plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=plus (raw_error='fail: base=pass,plus=fail', healed_error='fail: base=pass,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_608__s0,mbpp,Mbpp/608,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_608__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_608__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_610__s0,mbpp,Mbpp/610,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_610__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_610__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_610__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_615__s0,mbpp,Mbpp/615,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_615__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_615__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_620__s0,mbpp,Mbpp/620,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_620__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_620__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_620__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer removed a referenced import (or fence+import) while leaving call-sites that depend on that name, producing NameError / base regression risk.",healer_ast,eligible,true,false,false,wrong_transformation,AST/fence cleanup must retain imports whose names are still referenced in the module body,"raw import/fence lines=['from collections import defaultdict']; healed imports=[]; official fail: base=fail,plus=fail -> fail: base=fail,plus=fail.",high
qwen8b_mbpp_Mbpp_622__s0,mbpp,Mbpp/622,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_622__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_622__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_622__s0.normalized.diff,complete,plus,plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=pass,plus=fail -> fail: base=pass,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_626__s0,mbpp,Mbpp/626,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_626__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_626__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_63__s0,mbpp,Mbpp/63,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_63__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_63__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_63__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_630__s0,mbpp,Mbpp/630,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_630__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_630__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_630__s0.normalized.diff,complete,plus,plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=pass,plus=fail -> fail: base=pass,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_631__s0,mbpp,Mbpp/631,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_631__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_631__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_633__s0,mbpp,Mbpp/633,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_633__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_633__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_633__s0.normalized.diff,complete,plus,base+plus,fail,fail,true,ast,true,false,"Healer AST rewrite corrupted bitwise XOR operator `^` into exponentiation `**`, altering operator semantics and worsening official stage from base=pass to base=fail.",healer_ast,eligible,true,false,false,wrong_transformation,fix Healer AST pretty-printer / unparser so BitXor (`^`) is never emitted as `**`; regression-test on bitwise benchmarks,raw source contains `^`; healed source replaces those uses with `**` (case=qwen8b_mbpp_Mbpp_633__s0). Diff is local operator rewrite only.,high
qwen8b_mbpp_Mbpp_639__s0,mbpp,Mbpp/639,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_639__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_639__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_639__s0.normalized.diff,complete,plus,plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=pass,plus=fail -> fail: base=pass,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_67__s0,mbpp,Mbpp/67,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_67__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_67__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
