item_id,run_id,repetition_index,generated_question,generated_answer,generated_correct_answer,status,error_log,included_in_avg,score_l2_1_contract,score_l2_2_purity,score_l3_total,score_l3_1_internal,score_l3_2_external,score_l4_total,score_l4_1_numeric,score_l4_2_visual,student_input_test,student_input_result,exec_time_ms
5a34431c-7e79-45f0-a77a-ed01b46dfde0,2aafbb02-c656-49a3-86d9-32dd3d60a0c7,1,已知 f(x) = 7x^4 - 8x^3 + 10x^2 + x - 7，求 f'(x) 與 f''(x) 的值。,,"-8x^4 + 20x^3 + 18x^2 + x, 20x^4 + 36x^3 - 84x^2",PASS,,1,10,10,30,15,15,27,15,12,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
c0a04bc5-4433-435f-abd8-c0019f80941a,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,11,已知 $f(x) = - 8x^{2} + 2x - 4$，求 $f'(x)$ 與 $f''(x)$。,"-16x+2, -16","-16x+2, -16",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
ee68c1da-7a71-475a-9444-a1094bc30d9b,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,12,已知 $f(x) = 4x^{3} + 3x - 9$，求 $f'(x)$ 與 $f''(x)$。,"12x^2+3, 24x","12x^2+3, 24x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
de61b390-1dc6-4ae9-b4e3-3b90f0ad3326,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,13,已知 $f(x) = 6x^{3} + 8x^{2} + 3x + 6$，求 $f'(x)$ 與 $f''(x)$。,"18x^2+16x+3, 36x+16","18x^2+16x+3, 36x+16",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
22d1f10e-cab3-4f09-9628-3f51e1ed2332,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,14,已知 $f(x) = 2x^{3} + 6x^{2} + 2x + 9$，求 $f'(x)$ 與 $f''(x)$。,"6x^2+12x+2, 12x+12","6x^2+12x+2, 12x+12",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
ba30b21b-3634-4ff0-a83b-0d188961930d,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,15,已知 $f(x) = + 7x^{2} + 8x + 4$，求 $f'(x)$ 與 $f''(x)$。,"+14x+8, +14","+14x+8, +14",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
af00800e-cd28-4ce5-a098-4e8ae33f3749,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,16,已知 $f(x) = 2x^{4} - 2x^{2} - 4x + 10$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"8x^3-4x-4, 48x","8x^3-4x-4, 48x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
da68066b-cd0b-4067-9146-b491f2b4cbde,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,17,已知 $f(x) = 3x^{5} - 9x^{4} + 6x^{3} + 10x^{2} - 2x - 4$，求 $f'(x)$ 與 $f^{(4)}(x)$。,"15x^4-36x^3+18x^2+20x-2, 360x-216","15x^4-36x^3+18x^2+20x-2, 360x-216",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
8fcc9801-a2e0-4957-9927-8dc00fc2410c,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,18,已知 $f(x) = + 5x^{3} - 8x^{2} - 9$，求 $f'(x)$ 與 $f''(x)$。,"+15x^2-16x, +30x-16","+15x^2-16x, +30x-16",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
5fff96db-21e6-41fb-8a93-988a20d82c21,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,19,已知 $f(x) = 5x^{3} - 10x^{2} + 2$，求 $f'(x)$ 與 $f''(x)$。,"15x^2-20x, 30x-20","15x^2-20x, 30x-20",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
5dca8488-71ce-435e-909e-03465f09b387,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,20,已知 $f(x) = 5x^{4} - 10x^{2} + 10$，求 $f'(x)$ 與 $f''(x)$。,"20x^3-20x, 60x^2-20","20x^3-20x, 60x^2-20",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
1c73f1f6-ff2b-4c88-aa6e-5e19389bbcf6,1f2a22d9-5327-458a-8e04-8494a772d415,1,已知 $f(x) = 9x^{5} + 3x^{4} + 8x^{3} + 9x^{2} - 6x - 5$，求 $f^{(3)}(x)$ 與 $f^{(4)}(x)$。,"540x^2+72x+48, 1080x+72","540x^2+72x+48, 1080x+72",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
ea49667b-be0d-4294-987d-45dba81ab0bd,1f2a22d9-5327-458a-8e04-8494a772d415,2,已知 $f(x) = + 9x^{4} - 10x^{3} - 8x^{2} + 3x - 5$，求 $f'(x)$ 與 $f''(x)$。,"+36x^3-30x^2-16x+3, +108x^2-60x-16","+36x^3-30x^2-16x+3, +108x^2-60x-16",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
4fa0537a-801a-4b3e-8a91-d8b1761fd623,1f2a22d9-5327-458a-8e04-8494a772d415,3,已知 $f(x) = 5x^{5} - 4x^{4} + 7x^{3} - 6x^{2} + 5$，求 $f'(x)$ 與 $f^{(4)}(x)$。,"25x^4-16x^3+21x^2-12x, 600x-96","25x^4-16x^3+21x^2-12x, 600x-96",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
a9a36c22-7d24-4b5b-8393-6793b42fb959,1f2a22d9-5327-458a-8e04-8494a772d415,4,已知 $f(x) = 8x^{5} - 4x^{2} - 8x - 9$，求 $f'(x)$ 與 $f''(x)$。,"40x^4-8x-8, 160x^3-8","40x^4-8x-8, 160x^3-8",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
c8419442-5614-45cf-9ff2-74778bd5be06,1f2a22d9-5327-458a-8e04-8494a772d415,5,已知 $f(x) = 2x^{4} + 9x^{3} + 10x - 7$，求 $f'(x)$ 與 $f''(x)$。,"8x^3+27x^2+10, 24x^2+54x","8x^3+27x^2+10, 24x^2+54x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
f7604e85-e037-48f2-a426-34799fc475ab,1f2a22d9-5327-458a-8e04-8494a772d415,6,已知 $f(x) = - 5x^{2} + 3x + 7$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"-10, ","-10, ",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
d24ea2ad-2fc6-4402-8bb1-ee573f561b3c,1f2a22d9-5327-458a-8e04-8494a772d415,7,已知 $f(x) = 5x^{5} + 4x^{4} - 4x^{3} - 3$，求 $f'(x)$ 與 $f''(x)$。,"25x^4+16x^3-12x^2, 100x^3+48x^2-24x","25x^4+16x^3-12x^2, 100x^3+48x^2-24x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
542ebdf9-6590-4d02-9837-c500840c0424,1f2a22d9-5327-458a-8e04-8494a772d415,8,已知 $f(x) = 9x^{4} - 4x^{2} - 2x - 6$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"36x^3-8x-2, 216x","36x^3-8x-2, 216x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
d7aae27a-c18c-4cd0-ae13-2d614814177d,1f2a22d9-5327-458a-8e04-8494a772d415,9,已知 $f(x) = 9x^{3} + 6x + 10$，求 $f'(x)$ 與 $f''(x)$。,"27x^2+6, 54x","27x^2+6, 54x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
104e782e-e97b-43ca-923b-454d5a5d8c67,1f2a22d9-5327-458a-8e04-8494a772d415,10,已知 $f(x) = + 6x^{2} + 8x - 5$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"+12x+8, ","+12x+8, ",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
e0598504-99f8-4bf8-ace8-0c9eb085371f,1f2a22d9-5327-458a-8e04-8494a772d415,11,已知 $f(x) = 8x^{5} - 9x^{3} - 8x + 10$，求 $f'(x)$ 與 $f^{(4)}(x)$。,"40x^4-27x^2-8, 960x","40x^4-27x^2-8, 960x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
0d1a7328-61eb-4253-b3de-c638e0169f19,1f2a22d9-5327-458a-8e04-8494a772d415,12,已知 $f(x) = 5x^{4} - 3x^{3} - 7x^{2} + 5$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"60x^2-18x-14, 120x-18","60x^2-18x-14, 120x-18",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
450e3ed7-9d29-4bfb-874f-9bdc0b556295,1f2a22d9-5327-458a-8e04-8494a772d415,13,已知 $f(x) = + 5x^{4} + 5x^{3} + 7x - 10$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"+60x^2+30x, +120x+30","+60x^2+30x, +120x+30",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
29befef0-d340-41f9-994a-1e67d2b1e078,1f2a22d9-5327-458a-8e04-8494a772d415,14,已知 $f(x) = + 3x^{2} - 4x + 9$，求 $f'(x)$ 與 $f''(x)$。,"+6x-4, +6","+6x-4, +6",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
6c50a208-c3d4-4ee5-891d-0613132dccbc,1f2a22d9-5327-458a-8e04-8494a772d415,15,已知 $f(x) = 9x^{3} + 2x^{2} + 7x + 5$，求 $f'(x)$ 與 $f''(x)$。,"27x^2+4x+7, 54x+4","27x^2+4x+7, 54x+4",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
42d5cb15-8e52-4641-96e5-81cfa357f5fa,1f2a22d9-5327-458a-8e04-8494a772d415,16,已知 $f(x) = 6x^{5} - 5x^{4} - 3x^{3} - 4x^{2} + 6x + 7$，求 $f^{(3)}(x)$ 與 $f^{(4)}(x)$。,"360x^2-120x-18, 720x-120","360x^2-120x-18, 720x-120",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
c29979f3-161f-4e2b-a60f-fb642315c4a5,1f2a22d9-5327-458a-8e04-8494a772d415,17,已知 $f(x) = - 4x^{4} - 6x^{3} - 5x^{2} + 3x + 9$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"-16x^3-18x^2-10x+3, -96x-36","-16x^3-18x^2-10x+3, -96x-36",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
5e94ef7b-77c7-4a05-afd5-5c8d83a65b0d,1f2a22d9-5327-458a-8e04-8494a772d415,18,已知 $f(x) = 9x^{3} - 2x^{2} - 5x + 7$，求 $f'(x)$ 與 $f''(x)$。,"27x^2-4x-5, 54x-4","27x^2-4x-5, 54x-4",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
746e460e-ce70-4166-bdd2-62e4f1393519,1f2a22d9-5327-458a-8e04-8494a772d415,19,已知 $f(x) = 8x^{3} - 4x^{2} - 10$，求 $f'(x)$ 與 $f''(x)$。,"24x^2-8x, 48x-8","24x^2-8x, 48x-8",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
20960e6a-7e40-452a-987b-7ac8f9d8173f,1f2a22d9-5327-458a-8e04-8494a772d415,20,已知 $f(x) = 10x^{5} - 3x^{3} - x^{2} - 4$，求 $f'(x)$ 與 $f''(x)$。,"50x^4-9x^2-2x, 200x^3-18x-2","50x^4-9x^2-2x, 200x^3-18x-2",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
64e233e7-e111-493f-9431-c0f8f736dc79,101ed320-d6bd-40b5-b2e5-49f2ce94df52,1,已知 $f(x) = + 4x - 4$，求 $f''(x)$ 與 $f^{(3)}(x)$。,", ",", ",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
8a4098e8-6ec1-425e-90f6-747420f257eb,101ed320-d6bd-40b5-b2e5-49f2ce94df52,2,已知 $f(x) = + 3x^{3} - 5x^{2} - 4$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"+9x^2-10x, +18","+9x^2-10x, +18",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
2b6109af-04cf-48bd-b5ca-e4706854b68f,101ed320-d6bd-40b5-b2e5-49f2ce94df52,3,已知 $f(x) = x^{3} - 5x + 1$，求 $f'(x)$ 與 $f''(x)$。,"3x^2-5, 6x","3x^2-5, 6x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
1c4b2a1f-c7f3-4850-95c6-4829b8272e39,101ed320-d6bd-40b5-b2e5-49f2ce94df52,4,已知 $f(x) = + 5x^{2} - 1$，求 $f'(x)$ 與 $f''(x)$。,"+10x, +10","+10x, +10",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
29b86102-2679-4bb1-972c-557c433db81f,101ed320-d6bd-40b5-b2e5-49f2ce94df52,5,已知 $f(x) = 2x^{4} + 4x^{3} + 2x^{2} + 1$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"8x^3+12x^2+4x, 48x+24","8x^3+12x^2+4x, 48x+24",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
ee3aea86-4c73-4963-8662-62f370fc5b40,101ed320-d6bd-40b5-b2e5-49f2ce94df52,6,已知 $f(x) = 2x^{2} + 1$，求 $f'(x)$。,4x,4x,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
242b7e9d-e747-4b68-a68e-04055aa15774,101ed320-d6bd-40b5-b2e5-49f2ce94df52,7,已知 $f(x) = 2x^{2} - 5$，求 $f'(x)$。,4x,4x,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
fc7bcdd2-9a79-4670-a607-de40ce1c9983,101ed320-d6bd-40b5-b2e5-49f2ce94df52,8,已知 $f(x) = 2x^{3} - 1$，求 $f'(x)$ 與 $f''(x)$。,"6x^2, 12x","6x^2, 12x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
6f18e787-53d6-466a-a2c6-195f26988092,101ed320-d6bd-40b5-b2e5-49f2ce94df52,9,已知 $f(x) = + x + 1$，求 $f'(x)$ 與 $f''(x)$。,"+1, ","+1, ",ERROR,ValueError: max() iterable argument is empty,0,10,10,30,15,15,0,0,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
fe984b96-c2eb-4d30-b748-0983202505cf,101ed320-d6bd-40b5-b2e5-49f2ce94df52,10,已知 $f(x) = + 5x^{2} - 5x - 5$，求 $f'(x)$ 與 $f''(x)$。,"+10x-5, +10","+10x-5, +10",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
ab58f6e9-81bc-4e20-9fca-55ddba9acb68,101ed320-d6bd-40b5-b2e5-49f2ce94df52,11,已知 $f(x) = - 4x - 5$，求 $f'(x)$ 與 $f''(x)$。,"-4, ","-4, ",PASS,,1,10,10,30,15,15,25,15,10,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
97ee32e3-f228-4618-847a-fac706839a7e,101ed320-d6bd-40b5-b2e5-49f2ce94df52,12,已知 $f(x) = - 3x + 1$，求 $f'(x)$ 與 $f''(x)$。,"-3, ","-3, ",PASS,,1,10,10,30,15,15,25,15,10,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
de94161b-6a77-4f60-9935-923a53a64641,101ed320-d6bd-40b5-b2e5-49f2ce94df52,13,已知 $f(x) = 4x^{4} - x^{3} + 4x^{2} + 3$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"16x^3-3x^2+8x, 96x-6","16x^3-3x^2+8x, 96x-6",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
fb0ea539-adef-4649-ba0c-32b23a07ef25,101ed320-d6bd-40b5-b2e5-49f2ce94df52,14,已知 $f(x) = 5x^{4} - 3x^{2} + 5x + 5$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"60x^2-6, 120x","60x^2-6, 120x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
3ca6e66a-fcd3-455a-b145-03f8ece3832d,101ed320-d6bd-40b5-b2e5-49f2ce94df52,15,已知 $f(x) = + 5x^{2} + 3x - 5$，求 $f'(x)$ 與 $f''(x)$。,"+10x+3, +10","+10x+3, +10",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
356f7502-3aed-4a42-9e4d-dba5364922d2,101ed320-d6bd-40b5-b2e5-49f2ce94df52,16,已知 $f(x) = + 5x^{2} - 2x - 1$，求 $f'(x)$ 與 $f''(x)$。,"+10x-2, +10","+10x-2, +10",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
ed39e378-ac7f-44a5-8fbf-f7a7279e4e39,101ed320-d6bd-40b5-b2e5-49f2ce94df52,17,已知 $f(x) = 3x^{3} - 2x - 4$，求 $f'(x)$ 與 $f''(x)$。,"9x^2-2, 18x","9x^2-2, 18x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
fde66318-c254-4f03-b0b3-4a51edee8eb3,101ed320-d6bd-40b5-b2e5-49f2ce94df52,18,已知 $f(x) = 4x^{3} - 5x - 3$，求 $f'(x)$ 與 $f''(x)$。,"12x^2-5, 24x","12x^2-5, 24x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
7674c139-4c8c-4036-9d4b-86cf67b5cdb1,101ed320-d6bd-40b5-b2e5-49f2ce94df52,19,已知 $f(x) = 4x^{2} + 4$，求 $f'(x)$。,8x,8x,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
b8a65f7a-f670-4676-a530-4d4c352723ab,101ed320-d6bd-40b5-b2e5-49f2ce94df52,20,已知 $f(x) = - x - 3$，求 $f'(x)$。,-1,-1,PASS,,1,10,10,30,15,15,25,15,10,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
